Poem/poet	wordCount	$Freq	'Freq	"""Freq"	(Freq	)Freq	",Freq"	#NAME?	?Freq	!Freq	.Freq	:Freq	;Freq	...Freq	CCFreq	CDFreq	DTFreq	EXFreq	FWFreq	INFreq	JJFreq	JJRFreq	JJSFreq	LSFreq	MDFreq	NNFreq	NNPFreq	NNPSFreq	properNounFreq	NNSFreq	PDTFreq	POSFreq	PRPFreq	PRP$Freq	RBFreq	RBRFreq	RBSFreq	RPFreq	SYMFreq	TOFreq	UHFreq	VBFreq	VBDFreq	VBGFreq	VBNFreq	VBPFreq	VBZFreq	WDTFreq	WPFreq	WP$Freq	WRBFreq	numLines	avgLineLength	1SGNFreq	2SGNFreq	3SGMFreq	3SGFFreq	3SGNFreq	1PLNFreq	2PLNFreq	3PLNFreq	contractionsFreq	avgWordLength	alliterationFreq	assonanceFreq	consonanceFreq	slantEndRhymeFreq	semiEndRhymeFreq	perfectEndRhymeFreq	identityEndRhymeFreq	adjFreq	nounFreq	verbFreq	conjFreq	topNounFreq	topAdjFreq	topVerbFreq	numStanzas	avgLinesPerStanza	comparativesFreq	soundDevicesFreq	partialEndRhymeFreq	fullEndRhymeFreq	endRhymeFreq
"SpringThunder,byMarkvanDoren/19th"	0.2884	0	0	0	0	0	0.0517	0.0344	0	0.0689	0.0344	0	0.0172	0.0172	0.0344	0	0.1896	0.0172	0	0.1034	0.0689	0	0	0	0	0.1551	0	0	0	0.0517	0	0	0.0517	0	0.0862	0	0	0	0	0	0	0.0862	0.0344	0.0344	0	0.0344	0.0344	0	0	0	0.0172	0.2222	0.2208	0	0.0344	0	0	0.0172	0	0	0	0	0.2022	0	0.5263	0.3859	0.0333	0	0.1666	0	0.0689	0.2068	0.1896	0.1379	0.0172	0.0172	0.0344	0.25	0.35	0	0.9122	0.0333	0.1666	0.1999
"TheMoonMaiden'sSong,byErnestDowson/19th"	0.3295	0	0	0	0	0	0.0641	0	0	0.0256	0.0512	0.0128	0.0384	0	0	0	0.0384	0	0	0.1153	0.0256	0	0	0	0	0.3589	0.0256	0	0.0256	0.0512	0	0.0256	0.0128	0.0769	0.0897	0	0	0	0	0.0256	0	0.0641	0	0	0	0.0256	0.0641	0	0	0	0.0128	0.2666	0.2218	0.0128	0	0.0256	0.0512	0	0	0	0	0	0.2162	0.0129	0.1948	0.5584	0.1428	0	0.0714	0	0.0256	0.4358	0.1538	0.1153	0.0384	0.0256	0.0256	0.35	0.35	0	0.7662	0.1428	0.0714	0.2142
"PortraitofaLady,byT.S.Eliot/19th"	0.8866	0	0	0	0.0031	0.0031	0.0702	0	0.0073	0.0062	0.0387	0.0041	0.0083	0.002	0.0524	0.0094	0.1006	0	0	0.1153	0.0503	0	0.002	0	0.023	0.1299	0.0251	0	0.0251	0.0576	0.0031	0	0.0932	0.0283	0.0524	0	0	0.001	0	0.0199	0.001	0.0587	0.0125	0.0188	0.0241	0.0492	0.0314	0.0052	0.0136	0	0.0115	0.8135	0.3213	0.0471	0.0345	0.0041	0.0073	0.0115	0.0146	0	0.002	0	0.2176	0.0293	0.3525	0.5089	0.0775	0.0129	0.1111	0	0.0618	0.2127	0.1519	0.1677	0.0062	0.0041	0.0125	0.8142	0.6447	0.002	0.8908	0.0904	0.1111	0.2015
"OdeToBeauty,byRalphWaldoEmerson/19th"	0.7283	0	0	0	0	0	0.1025	0	0.0078	0.0118	0.0216	0.0019	0.0059	0	0.0433	0.0039	0.0907	0.0019	0	0.1104	0.0966	0	0.0019	0	0.0059	0.1834	0.069	0	0.069	0.069	0	0.0118	0.0552	0.0098	0.0493	0	0	0	0	0.0236	0.0019	0.0394	0.0216	0.0177	0.0216	0.0295	0.0138	0.0157	0.0118	0	0.0039	0.7463	0.253	0.0473	0	0.0019	0	0.0059	0.0059	0	0.0039	0.0059	0.2205	0.0296	0.3577	0.579	0.0962	0	0.103	0	0.1025	0.3214	0.1045	0.1538	0.0118	0.0059	0.0078	0.35	1	0.0019	0.9664	0.0962	0.103	0.1993
"OtherChildren,byPaulEluard/19th"	0.2923	0	0	0.0338	0.0169	0.0169	0.1355	0	0	0	0.0677	0	0	0	0.0338	0.0169	0.0847	0	0	0.1355	0.0677	0	0	0	0.0508	0.2542	0	0	0	0.0338	0	0	0.0677	0.0677	0.0338	0	0	0	0	0.0338	0	0.0677	0.0169	0	0	0	0.0338	0	0	0	0	0.2222	0.2229	0.0338	0	0	0	0	0.1016	0	0	0	0.2056	0.0344	0.4655	0.6379	0.0666	0	0	0	0.0847	0.2881	0.1186	0.1694	0.0338	0.0338	0.0338	0.15	0.55	0	1.1379	0.0666	0	0.0666
"HenrytheSeventh,byMarriottEdgar/19th"	0.7517	0	0.009	0.0054	0	0	0.0559	0	0	0	0.0342	0.0018	0	0	0.0306	0.0162	0.1209	0	0	0.1046	0.0487	0	0.0036	0	0.0234	0.1552	0.0649	0.0018	0.0667	0.0216	0.0018	0.0126	0.0794	0.0342	0.0361	0	0	0.0072	0	0.0415	0	0.0433	0.0992	0.009	0.0306	0.0072	0.0018	0.0036	0.0072	0	0.0144	0.6571	0.3282	0.0018	0	0.083	0	0.009	0	0	0.0198	0.0162	0.2021	0.0289	0.3273	0.5189	0.0571	0.0047	0.0666	0.0047	0.0685	0.2436	0.1516	0.1353	0.0108	0.0036	0.018	0.7857	0.35	0.0036	0.8752	0.0619	0.0714	0.1333
"DustofSnow,byRobertFrost/19th"	0.19	0	0	0	0	0	0	0	0	0	0.0294	0	0	0	0.0294	0	0.2058	0	0	0.147	0.0294	0	0	0	0	0.3235	0	0	0	0	0	0	0.0588	0.0294	0.0294	0	0	0	0	0	0	0	0.0882	0	0.0294	0	0.0294	0	0	0	0	0.15	0.2062	0.0882	0	0	0	0	0	0	0	0	0.0725	0.0303	0.3636	0.3333	0	0	0.1666	0	0.0294	0.3235	0.1176	0.1764	0.0294	0.0294	0.0294	0.05	0.75	0	0.7272	0	0.1666	0.1666
"AValentine,byEugeneField/19th"	0.4296	0	0	0.0138	0	0	0.118	0	0	0.0208	0.0138	0	0.0208	0	0.0763	0	0.0694	0	0	0.1458	0.0555	0	0	0	0.0138	0.1319	0.0347	0	0.0347	0.0277	0	0	0.1041	0.0694	0.0416	0.0138	0	0.0069	0	0.0069	0.0069	0.0555	0	0.0208	0.0347	0.0486	0.0208	0	0	0	0.0138	0.375	0.275	0.0902	0	0.0069	0.0763	0	0	0	0	0	0.205	0.0069	0.2937	0.4335	0.0757	0	0.1515	0	0.0555	0.1944	0.125	0.2222	0.0208	0.0208	0.0416	0.15	1	0.0138	0.7342	0.0757	0.1515	0.2272
"OnGiving,byRobertGraves/19th"	0.3147	0	0	0	0	0	0.1014	0.0144	0	0	0.0289	0	0.0144	0	0	0	0.0579	0	0	0.1739	0.0144	0.0579	0.0144	0	0.0144	0.2028	0	0	0	0.0144	0	0	0.1014	0.0144	0.0579	0	0	0	0	0	0	0.0434	0.0289	0.0144	0.0289	0.0724	0.0144	0.0144	0.0579	0	0	0.2222	0.2687	0.0289	0.0579	0	0	0.0144	0.0144	0	0	0	0.3033	0.0147	0.4558	0.2941	0.0333	0	0	0.3333	0.0869	0.2173	0.1594	0.1739	0.0869	0.0289	0.0434	0.15	0.55	0.0724	0.7647	0.0333	0.3333	0.3666
OSingerinBrownbyDameMaryGilmore/19th	0.2884	0	0.2241	0	0	0	0.1034	0	0	0.0862	0.0172	0	0	0	0.0172	0	0.0862	0	0	0.1034	0.0862	0	0	0	0	0.5689	0.1206	0	0.1206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0172	0	0	0	0	0.2222	0.2208	0	0	0	0	0	0	0	0	0	0.0693	0	0.1578	0.3333	0.1333	0	0	0.0666	0.0862	0.6896	0.0172	0.1206	0.1206	0.0172	0.0172	0.25	0.35	0	0.4912	0.1333	0.0666	0.2
"ABrokenAppointment,byThomasHardy/19th"	0.3934	0	0.0085	0	0	0	0.0854	0.0085	0	0	0.0341	0.0085	0.017	0	0.0598	0	0.0598	0	0	0.1111	0.0683	0.017	0	0	0.017	0.1538	0.017	0	0.017	0.0085	0	0	0.1282	0.0256	0.1111	0	0	0	0	0.017	0	0.0512	0.0683	0.017	0.0085	0.0256	0	0.0085	0	0	0.0085	0.2666	0.3218	0.0512	0.0683	0	0	0.0341	0	0	0	0	0.1253	0.0344	0.3362	0.6465	0	0	0.119	0	0.0854	0.1794	0.1452	0.1709	0.017	0.0085	0.017	0.15	0.75	0.017	1.0172	0	0.119	0.119
"PiedBeauty,byGerardManleyHopkins/19th"	0.3295	0	0.0128	0	0.0128	0.0128	0.1282	0	0.0128	0	0.0256	0.0128	0.1153	0	0.0641	0	0.0384	0	0	0.1025	0.1666	0	0	0	0	0.1666	0.0384	0	0.0384	0.1025	0	0	0.0256	0.0128	0.0128	0	0	0	0	0.0128	0	0.0256	0.0128	0	0	0.0384	0.0512	0.0256	0.0128	0.0128	0.0128	0.2111	0.3181	0	0	0.0256	0	0	0	0	0.0128	0	0.4162	0.0909	0.3246	0.6233	0.1111	0	0.2592	0	0.1666	0.3076	0.1282	0.1666	0.0256	0.0128	0.0256	0.15	0.525	0	1.0389	0.1111	0.2592	0.3703
"TheBoys,byOliverWendellHolmes/19th"	0.6794	0	0	0.0521	0.0023	0.0023	0.0947	0.0331	0.0213	0.0402	0.0142	0.0023	0.0213	0	0.0379	0.0142	0.1208	0.0142	0	0.0947	0.0781	0.0023	0.0023	0	0.0165	0.1563	0.0236	0	0.0236	0.0402	0	0.0071	0.1161	0.0308	0.0355	0	0	0	0	0.0071	0.0047	0.0355	0.0308	0.0189	0.0213	0.0545	0.045	0.0071	0.0047	0	0.0118	0.519	0.4147	0.0118	0.0118	0.0402	0	0.0213	0.0568	0	0.0047	0.0402	0.2075	0.0427	0.3277	0.4228	0.0158	0	0.1984	0	0.0971	0.2203	0.1658	0.1327	0.0094	0.0071	0.0284	0.6599	0.35	0.0047	0.7933	0.0158	0.1984	0.2142
"TheTrueLover,byA.E.Housman/19th"	0.527	0	0.0086	0.0478	0	0	0.0913	0	0.013	0	0.0304	0	0.0173	0	0.0478	0	0.0869	0.0043	0	0.1391	0.0565	0	0	0	0.0217	0.1826	0.0086	0	0.0086	0.0391	0	0	0.0826	0.0608	0.0608	0	0	0	0	0.0173	0.0173	0.0347	0.0391	0.0043	0.0086	0.013	0.0391	0.0043	0.0086	0	0.0217	0.4687	0.3064	0.0565	0.0347	0.0043	0.013	0.026	0	0	0.0086	0	0.1133	0.0218	0.262	0.4628	0.196	0	0.1568	0	0.0565	0.2304	0.126	0.1869	0.0217	0.0086	0.013	0.62	0.35	0	0.7467	0.196	0.1568	0.3529
"ThePoet,byHermannHesse/19th"	0.5189	0	0	0	0	0	0.1357	0	0	0	0.0316	0.009	0	0	0.0316	0.0226	0.1855	0	0	0.1266	0.0904	0.0045	0	0	0	0.199	0.018	0	0.018	0.0723	0	0	0.0361	0.018	0.0452	0	0	0	0	0.0271	0	0.0045	0	0.0271	0.0135	0.0271	0.0361	0	0.0135	0	0	0.4375	0.3188	0.0316	0	0.009	0	0.0045	0	0	0.009	0	0.2247	0.0181	0.4909	0.5409	0.0344	0.0114	0.0114	0.0114	0.1176	0.2895	0.0678	0.1583	0.0135	0.018	0.018	0.05	1	0.0045	1.0499	0.0459	0.0229	0.0689
"IamtheReaper,byWilliamErnestHenley/19th"	0.4049	0	0	0	0	0	0.137	0	0	0	0.0645	0	0	0	0.0725	0	0.129	0	0	0.0887	0.1129	0	0	0	0	0.2016	0.0725	0	0.0725	0.0483	0.008	0	0.0564	0.0241	0.0564	0	0	0	0	0	0	0	0.008	0.0322	0.0161	0.0483	0.008	0	0	0	0	0.4125	0.2148	0.0806	0	0	0	0	0	0	0	0	0.3091	0.0325	0.3333	0.3983	0.0266	0	0	0	0.1129	0.3225	0.0645	0.1612	0.0161	0.0161	0.0322	0.25	0.85	0	0.7642	0.0266	0	0.0266
"GONE,byHenrikIbsen/19th"	0.2615	0	0	0	0	0	0.1176	0	0	0	0.0588	0	0.0392	0	0.0784	0	0.1372	0	0	0.0392	0.098	0	0	0	0	0.196	0	0	0	0.0196	0	0	0.098	0	0.0392	0	0	0	0	0.0392	0.0196	0.0196	0.0784	0.0196	0.0588	0	0.0196	0	0	0	0.0196	0.2222	0.2062	0.0196	0	0	0.0392	0.0196	0.0196	0	0	0	0.2039	0.04	0.24	0.72	0.1333	0.0333	0.1	0	0.098	0.2156	0.1176	0.1176	0.0392	0.0196	0.0392	0.25	0.35	0	1	0.1666	0.1	0.2666
"GentleLady,DoNotSing,byJamesJoyce/19th"	0.2461	0	0	0	0	0	0.0425	0	0	0	0.0425	0.0212	0.0212	0	0.0425	0	0.0851	0	0	0.1063	0.1489	0	0	0	0.0212	0.1489	0	0	0	0.0638	0	0	0	0	0.0851	0	0	0	0	0	0	0.1063	0	0	0	0.0425	0.0638	0.0425	0	0	0.0425	0.15	0.2718	0	0	0	0	0	0	0	0	0	0.1262	0.0652	0.413	0.3913	0.0555	0	0.0555	0.1111	0.1489	0.2127	0.2127	0.1489	0.0851	0.0212	0.0638	0.15	0.35	0	0.8695	0.0555	0.1666	0.2222
"ContemplationOfTheSword,byRobinsonJeffers/19th"	0.6709	0	0	0	0	0	0.1	0	0	0	0.0463	0.0317	0.0121	0	0.0682	0.0073	0.0926	0	0	0.1048	0.056	0.0024	0	0	0.0219	0.2048	0.0219	0	0.0219	0.0829	0	0.0048	0.0707	0.0073	0.0414	0.0024	0	0	0	0.017	0	0.0439	0.017	0.0073	0.0146	0.0365	0.0365	0.0121	0.0121	0	0.0024	0.5523	0.3509	0.0243	0.0195	0.017	0	0.0048	0.0048	0	0.0073	0	0.3105	0.0244	0.3765	0.6992	0.0884	0.0136	0	0	0.0658	0.3097	0.1341	0.1731	0.0219	0.0048	0.0195	0.25	1	0.0048	1.1002	0.102	0	0.102
"ACalendarofSonnets:May,byHelenHuntJackson/19th"	0.3967	0	0	0	0	0	0.042	0	0.0084	0.0084	0.0168	0.0084	0	0	0.0336	0.0084	0.0756	0	0	0.1176	0.0588	0.0084	0.0252	0	0.0168	0.1512	0.0336	0	0.0336	0.0672	0	0.0084	0.0504	0	0.0504	0	0.0084	0.0084	0	0.0336	0	0.0588	0.0504	0	0.0252	0.042	0.0084	0.0168	0.0252	0	0.0168	0.2444	0.3625	0.0084	0	0.0084	0	0	0	0	0.0336	0	0.2067	0.0932	0.3305	0.5	0	0	0.25	0	0.1008	0.2521	0.1596	0.1512	0.0252	0.0084	0.0168	0.05	1	0.042	0.9237	0	0.25	0.25
"TheBalladoftheKing'sJest,byRudyardKipling/19th"	0.8894	0	0.0031	0.0093	0	0	0.0726	0	0.0072	0.0041	0.0383	0.002	0.0093	0	0.0612	0.0051	0.1441	0.001	0	0.1255	0.056	0.0031	0.001	0	0.0124	0.197	0.0425	0.001	0.0435	0.0425	0.001	0	0.0446	0.0238	0.0311	0	0	0	0	0.0197	0	0.0269	0.0477	0.0114	0.0145	0.0207	0.0228	0.002	0.0093	0	0.0093	0.7951	0.3525	0.0103	0	0.0321	0	0.0041	0.0145	0	0.0072	0	0.1323	0.028	0.3416	0.46	0.0683	0.0085	0.1225	0	0.0653	0.2831	0.1182	0.1867	0.0072	0.0031	0.0197	0.62	1	0.0041	0.8296	0.0769	0.1225	0.1994
"Wealth,byJoyceKilmer/19th"	0.3557	0	0	0	0.0106	0.0106	0.0212	0	0.0319	0	0.0425	0	0	0	0.0744	0	0.0638	0	0	0.0957	0.0957	0	0	0	0.0425	0.1489	0.0744	0	0.0744	0.0744	0	0.0212	0.0851	0.0106	0.0319	0	0	0	0	0.0212	0	0.0319	0.0531	0.0106	0	0.0425	0.0106	0	0.0319	0	0	0.2333	0.3205	0.0319	0.0425	0	0	0.0212	0	0	0	0	0.2177	0	0.3763	0.4086	0.0303	0	0.1818	0	0.0957	0.2978	0.1382	0.1702	0.0106	0.0212	0.0212	0.15	0.625	0	0.7849	0.0303	0.1818	0.2121
"OdetotheNortheastWind,byCharlesKingsley/19th"	0.5819	0	0.0206	0	0	0	0.0893	0.0034	0.0103	0.0274	0.0515	0	0.0343	0	0.0446	0	0.1099	0	0	0.1202	0.1305	0	0	0	0.0068	0.2096	0.0927	0.0068	0.0996	0.0721	0.0034	0	0.024	0.0171	0.0068	0	0	0.0103	0	0.0137	0	0.0446	0.0034	0.0171	0.0137	0.0171	0.0171	0	0.0103	0	0	0.638	0.2069	0	0.0103	0.0034	0	0.0034	0.0206	0	0.0034	0.0137	0.3088	0.0379	0.2689	0.4965	0.0353	0.005	0.0858	0	0.1305	0.3814	0.0824	0.1649	0.0137	0.0103	0.0068	0.05	1	0	0.8034	0.0404	0.0858	0.1262
"AnAprilDay,byHenryWadsworthLongfellow/19th"	0.509	0	0.0047	0	0	0	0.1142	0	0	0.0047	0.038	0	0.0095	0	0.0619	0	0.138	0	0	0.1095	0.1047	0	0	0	0.0047	0.1619	0.0142	0	0.0142	0.0952	0	0.0142	0.0142	0.019	0.0142	0	0	0	0	0.0142	0	0.0333	0.0142	0.0238	0.0333	0.0285	0.0619	0.0047	0	0	0.0238	0.4437	0.3093	0.0047	0	0	0.0047	0.0142	0	0	0.0095	0	0.3044	0.043	0.3779	0.7129	0.0555	0	0.1555	0	0.1047	0.2714	0.138	0.1714	0.0095	0.0142	0.0238	0.5666	0.35	0	1.1339	0.0555	0.1555	0.2111
"TheFaithlessWife,byFedericoGarciaLorca/19th"	0.5756	0	0	0	0	0	0.0457	0	0	0	0.0633	0	0	0	0.0387	0.007	0.1126	0	0	0.1514	0.0457	0.0035	0.007	0	0	0.1866	0.0105	0	0.0105	0.0669	0	0	0.1091	0.0422	0.0352	0.0035	0	0.007	0	0.0176	0	0.0035	0.0915	0.007	0.0176	0.0105	0.007	0	0.0035	0	0.0035	0.5714	0.254	0.0774	0	0	0.0633	0.0035	0	0	0.007	0	0.2039	0.0212	0.3922	0.5265	0.132	0.0125	0.0062	0	0.0633	0.264	0.1126	0.1901	0.014	0.007	0.014	0.35	1	0.014	0.9399	0.1446	0.0062	0.1509
"IntheStreet,byHenryLawson/19th"	0.5792	0	0	0	0	0	0.0451	0	0	0.0347	0	0.0069	0.0069	0	0.0694	0	0.1423	0.0138	0	0.1736	0.059	0.0069	0.0104	0	0.0034	0.184	0.0069	0	0.0069	0.052	0	0.0034	0.052	0.0277	0.0381	0	0	0	0	0.0104	0	0.0208	0.0069	0.0208	0.0069	0.0416	0.0312	0	0	0	0.0138	0.4312	0.415	0.0173	0	0.0243	0.0104	0.0173	0.0104	0	0	0.0069	0.2062	0.0243	0.4146	0.554	0	0.0119	0.0952	0	0.0763	0.243	0.1006	0.243	0.0069	0.0069	0.0243	0.4666	0.45	0.0173	0.993	0.0119	0.0952	0.1071
"Science-fictionCradlesong,byC.S.Lewis/19th"	0.4246	0	0	0	0	0	0.0785	0	0.0071	0	0.0857	0	0.0071	0	0.0571	0	0.1071	0.0142	0	0.1428	0.0428	0.0071	0	0	0.0214	0.1714	0.0285	0	0.0285	0.05	0	0	0.05	0.0142	0.0785	0	0	0.0071	0	0.0142	0	0.0571	0.0071	0.0071	0.0214	0.0428	0.0357	0.0071	0	0	0.0071	0.375	0.2708	0	0	0	0	0.0071	0.0571	0	0	0.0071	0.1309	0.0647	0.2805	0.6546	0.0151	0	0.1818	0	0.05	0.25	0.1428	0.2	0.05	0.0071	0.0214	0.35	0.55	0.0071	1	0.0151	0.1818	0.1969
"ThePobbleWhoHasNoToes,byEdwardLear/19th"	0.6163	0	0	0.036	0	0	0.063	0	0	0.021	0.015	0.003	0.012	0	0.057	0.003	0.1021	0.003	0	0.1081	0.066	0.003	0	0	0.009	0.1081	0.087	0	0.087	0.057	0.006	0.015	0.081	0.045	0.048	0.003	0	0.003	0	0.015	0	0.012	0.075	0.006	0.027	0.012	0.033	0	0.009	0	0.015	0.538	0.3156	0	0.003	0.087	0.009	0.006	0.003	0	0.018	0.009	0.2172	0.0602	0.3072	0.506	0.0217	0	0.1231	0.0217	0.072	0.2522	0.1321	0.1651	0.033	0.006	0.012	0.4666	0.75	0.006	0.8734	0.0217	0.1449	0.1666
"Patterns,byAmyLowell/19th"	0.8008	0	0	0.0153	0	0	0.0842	0	0.0015	0.003	0.0658	0	0.003	0	0.0581	0.003	0.1424	0	0	0.1424	0.0474	0	0	0	0.0199	0.1684	0.026	0.003	0.029	0.0551	0.003	0	0.0811	0.0336	0.0352	0	0	0.0107	0	0.0137	0	0.0306	0.026	0.0153	0.029	0.0199	0.0199	0	0.0045	0	0	0.7707	0.2747	0.0704	0.003	0.0229	0.0061	0.0061	0.0045	0	0.0015	0	0.2079	0.023	0.3634	0.4923	0.0716	0.0062	0.0685	0.0093	0.0505	0.2526	0.0964	0.2006	0.0122	0.0061	0.0122	0.05	1	0	0.8788	0.0778	0.0778	0.1557
"Butterfly,byDavidHerbertLawrence/19th"	0.4234	0	0	0	0	0	0.1294	0	0.0143	0.0287	0.0071	0	0	0	0.0287	0	0.1007	0	0	0.1079	0.1294	0	0	0	0.0287	0.187	0.0071	0	0.0071	0.0575	0	0	0.0719	0.0431	0.0143	0	0	0.0071	0	0.0215	0	0.0503	0	0.0143	0.0143	0.0287	0.0287	0	0	0	0.0143	0.375	0.2697	0.0287	0.0575	0	0	0.0215	0	0	0.0071	0	0.2206	0.0144	0.3478	0.5289	0.0757	0.0151	0.0151	0.0151	0.1294	0.2517	0.1079	0.1366	0.0359	0.0215	0.0287	0.25	0.75	0	0.8913	0.0909	0.0303	0.1212
"TheDandelion,byVachelLindsay/19th"	0.3163	0	0	0	0	0	0.0857	0	0	0.0142	0.0428	0	0	0	0.0142	0	0.0857	0	0	0.1	0.0714	0	0	0	0.0142	0.1857	0.0285	0	0.0285	0.0857	0	0.0142	0.0714	0.0285	0.0142	0.0142	0	0	0	0.0428	0	0.0714	0	0	0.0142	0.0571	0.0428	0.0142	0	0	0	0.2222	0.2708	0.0142	0.0714	0	0	0.0142	0	0	0	0.0142	0.2161	0.0289	0.2173	0.3768	0.0666	0.0333	0.0666	0	0.0714	0.3	0.1714	0.1142	0.0142	0.0142	0.0285	0.05	1	0.0142	0.6231	0.1	0.0666	0.1666
"FromOneAugurtoAnother,byEmmaLazarus/19th"	0.3803	0	0.0091	0	0.0091	0.0091	0.1192	0	0	0.0183	0.0458	0	0	0	0.055	0	0.1192	0.0091	0	0.1376	0.0733	0	0.0091	0	0.0091	0.1284	0.0917	0	0.0917	0.0642	0.0091	0.0091	0.0825	0.0458	0.0275	0	0	0	0	0	0	0.0091	0.0642	0.0183	0.0091	0.0091	0	0.0091	0	0	0.0091	0.2444	0.3297	0.055	0.055	0	0	0.0091	0.0091	0	0	0.0091	0.3064	0.0185	0.2407	0.3888	0.1388	0	0.1388	0	0.0825	0.2844	0.0825	0.1926	0.0183	0.0091	0.0183	0.05	1	0.0091	0.6481	0.1388	0.1388	0.2777
"ASongOfEternityInTime,bySidneyLanier/19th"	0.3852	0	0.0089	0.0357	0	0	0.125	0	0	0	0.0357	0	0	0	0.0625	0.0089	0.0714	0	0	0.125	0.0714	0	0	0	0.0089	0.1964	0.0267	0	0.0267	0.0178	0	0	0.0446	0.0714	0.0714	0	0	0	0	0.0089	0	0.0267	0.0714	0.0267	0.0357	0.0178	0.0178	0.0089	0	0	0	0.2666	0.3166	0.0357	0	0.0178	0.0178	0	0.0446	0	0	0	0.2142	0.027	0.3783	0.5585	0.0476	0	0.238	0	0.0803	0.241	0.1339	0.1875	0.0267	0.0089	0.0178	0.15	0.75	0	0.9639	0.0476	0.238	0.2857
"AReminiscence,byAmyLevy/19th"	0.3311	0	0	0	0.0126	0.0126	0.0379	0	0.0126	0.0253	0.0379	0.0126	0.0379	0	0.0506	0	0.1139	0	0	0.1265	0.0759	0	0	0	0	0.1645	0.0253	0	0.0253	0.0379	0	0	0.0759	0.0506	0.1012	0	0	0	0	0.0126	0	0	0.0126	0	0.0253	0.0379	0.0253	0	0	0	0.0506	0.2222	0.3097	0.0253	0.0506	0	0	0.0379	0	0	0.0126	0	0.2033	0	0.2564	0.3333	0	0	0.1666	0	0.0759	0.2278	0.0759	0.1772	0.0126	0.0126	0.0126	0.25	0.35	0	0.5897	0	0.1666	0.1666
"Baptism,byClaudeMcKay/19th"	0.3786	0	0.0185	0	0	0	0.0555	0.0092	0	0	0.0555	0	0.0277	0	0	0	0.1018	0	0	0.1388	0.0462	0.0092	0.0092	0	0.0462	0.2314	0.0092	0	0.0092	0.074	0	0	0.0648	0.0555	0.074	0	0	0	0	0.0277	0	0.0833	0	0.0092	0	0.0092	0.0092	0	0	0	0	0.2444	0.3285	0.0833	0.0277	0	0	0.0092	0	0	0	0	0.2092	0.0747	0.3177	0.5887	0.0277	0	0.25	0	0.0648	0.3148	0.1018	0.1388	0.0092	0.0092	0.0185	0.05	1	0.0185	0.9813	0.0277	0.25	0.2777
"AtEase,byWalterdelaMare/19th"	0.3245	0	0	0	0	0	0.0933	0	0	0	0.0133	0.0133	0.0533	0	0.0933	0	0.1333	0.0133	0	0.2	0.0266	0	0.0133	0	0.0266	0.24	0.0133	0	0.0133	0.0266	0	0	0.0133	0	0	0	0	0	0	0	0	0.0266	0.0133	0	0.0666	0.0133	0.0666	0.0133	0	0	0	0.2222	0.3041	0	0	0	0	0.0133	0	0	0	0	0.1226	0.0135	0.3918	0.6621	0.2	0	0.0333	0	0.04	0.28	0.12	0.2933	0.0266	0.0133	0.0533	0.25	0.35	0.0133	1.0675	0.2	0.0333	0.2333
"ApostropheToMan,byEdnaSt.VincentMillay/19th"	0.3639	0	0	0	0.0101	0.0101	0.2323	0	0	0	0.0202	0	0.0606	0	0.0202	0	0.0707	0	0	0.0808	0.0808	0.0101	0	0	0	0.202	0.0303	0	0.0303	0.0707	0	0	0.0202	0.0101	0.0303	0	0	0	0	0.0404	0	0.202	0.0202	0.0202	0.0303	0.0303	0.0303	0	0	0	0	0.2888	0.2625	0	0.0303	0	0	0	0	0	0	0	0.4276	0.0306	0.3367	0.653	0.0625	0	0	0	0.0909	0.303	0.2828	0.101	0.0202	0.0101	0.0303	0.15	0.85	0.0101	1.0204	0.0625	0	0.0625
"TheMorningWalk,byA.A.Milne/19th"	0.273	0	0	0	0	0	0.074	0	0	0	0.037	0	0	0	0.1111	0.0185	0.0925	0	0	0.0925	0.0185	0	0	0	0	0.1481	0.0555	0	0.0555	0.037	0.0185	0.037	0.1296	0	0.0185	0	0	0.0185	0	0.0185	0	0.037	0	0.0185	0.0185	0.0925	0	0	0	0	0.0555	0.15	0.3125	0.037	0	0	0	0.0185	0.074	0	0	0.0185	0.1209	0.0377	0.1509	0.4339	0.1111	0.0555	0.1111	0	0.037	0.2407	0.1296	0.2037	0.0555	0.0185	0.037	0.15	0.35	0	0.6226	0.1666	0.1111	0.2777
"ABalladofJohnSilver,byJohnMasefield/19th"	0.5783	0	0	0.0069	0.0034	0.0034	0.0731	0	0	0.0139	0.0243	0	0.0139	0	0.0696	0	0.1811	0	0	0.094	0.0975	0	0	0	0.0139	0.1393	0.0174	0	0.0174	0.0766	0	0	0.0731	0.0069	0.0348	0	0	0.0034	0	0.0209	0.0034	0.0209	0.0592	0.0174	0.0313	0.0069	0.0104	0.0034	0	0	0.0034	0.3875	0.4746	0	0	0.0034	0.0174	0.0069	0.0487	0	0.0034	0.0139	0.2183	0.0244	0.3776	0.5769	0.1304	0.0144	0.1739	0	0.0975	0.2334	0.0975	0.1637	0.0069	0.0069	0.0174	0.4666	0.4083	0	0.979	0.1449	0.1739	0.3188
